blank_path,annotated_path,species,confidence,bbox,time,model,camera,detection_conf,cropped,cropped_path
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-115533-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_11_55_33_WCAM08_none.JPG,none,none,none,2025_02_07_11_55_33,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/20022025-232601-WCAM08.JPG,none,Bilby,0.9999945163726807,"[[628.75146484375, 616.3239135742188, 861.5430908203125, 751.5596923828125]]",2025_02_20_23_26_01,night,WCAM08,0.9214778542518616,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Bilby/WCAM08_2025_02_20_23_26_01_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-122353-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_23_53_WCAM08_none.JPG,none,none,none,2025_02_07_12_23_53,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125501-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_55_01_WCAM08_none.JPG,none,none,none,2025_02_07_12_55_01,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/01032025-131115-WCAM08.JPG,none,Rabbit,0.49280959367752075,"[[0.14882813394069672, 67.9833984375, 483.5733337402344, 1404.6507568359375]]",2025_03_01_13_11_15,day,WCAM08,0.8324571847915649,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/day/low_confidence/Rabbit/WCAM08_2025_03_01_13_11_15_Rabbit_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131715-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_17_15_WCAM08_none.JPG,none,none,none,2025_02_07_13_17_15,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131141-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_11_41_WCAM08_none.JPG,none,none,none,2025_02_07_13_11_41,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125711-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_57_11_WCAM08_none.JPG,none,none,none,2025_02_07_12_57_11,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131644-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_16_44_WCAM08_none.JPG,none,none,none,2025_02_07_13_16_44,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-115609-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_11_56_09_WCAM08_none.JPG,none,none,none,2025_02_07_11_56_09,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125206-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_52_06_WCAM08_none.JPG,none,none,none,2025_02_07_12_52_06,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-135427-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_54_27_WCAM08_none.JPG,none,none,none,2025_02_07_13_54_27,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-151924-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_15_19_24_WCAM08_none.JPG,none,none,none,2025_02_07_15_19_24,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131104-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_11_04_WCAM08_none.JPG,none,none,none,2025_02_07_13_11_04,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125318-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_53_18_WCAM08_none.JPG,none,none,none,2025_02_07_12_53_18,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125759-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_57_59_WCAM08_none.JPG,none,none,none,2025_02_07_12_57_59,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-132037-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_20_37_WCAM08_none.JPG,none,none,none,2025_02_07_13_20_37,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/13022025-085319-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_13_08_53_19_WCAM08_none.JPG,none,none,none,2025_02_13_08_53_19,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131949-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_19_49_WCAM08_none.JPG,none,none,none,2025_02_07_13_19_49,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-141150-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_14_11_50_WCAM08_none.JPG,none,none,none,2025_02_07_14_11_50,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-135439-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_54_39_WCAM08_none.JPG,none,none,none,2025_02_07_13_54_39,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125339-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_53_39_WCAM08_none.JPG,none,none,none,2025_02_07_12_53_39,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-152814-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_15_28_14_WCAM08_none.JPG,none,none,none,2025_02_07_15_28_14,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/13022025-072530-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_13_07_25_30_WCAM08_none.JPG,none,none,none,2025_02_13_07_25_30,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-121930-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_19_30_WCAM08_none.JPG,none,none,none,2025_02_07_12_19_30,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-134737-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_47_37_WCAM08_none.JPG,none,none,none,2025_02_07_13_47_37,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125345-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_53_45_WCAM08_none.JPG,none,none,none,2025_02_07_12_53_45,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-121730-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_17_30_WCAM08_none.JPG,none,none,none,2025_02_07_12_17_30,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125433-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_54_33_WCAM08_none.JPG,none,none,none,2025_02_07_12_54_33,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-103335-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_10_33_35_WCAM08_none.JPG,none,none,none,2025_02_07_10_33_35,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-132229-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_22_29_WCAM08_none.JPG,none,none,none,2025_02_07_13_22_29,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-140551-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_14_05_51_WCAM08_none.JPG,none,none,none,2025_02_07_14_05_51,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-110832-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_11_08_32_WCAM08_none.JPG,none,none,none,2025_02_07_11_08_32,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-132203-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_22_03_WCAM08_none.JPG,none,none,none,2025_02_07_13_22_03,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125250-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_52_50_WCAM08_none.JPG,none,none,none,2025_02_07_12_52_50,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/11022025-131908-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_11_13_19_08_WCAM08_none.JPG,none,none,none,2025_02_11_13_19_08,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-124738-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_47_38_WCAM08_none.JPG,none,none,none,2025_02_07_12_47_38,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131103-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_11_03_WCAM08_none.JPG,none,none,none,2025_02_07_13_11_03,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131955-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_19_55_WCAM08_none.JPG,none,none,none,2025_02_07_13_19_55,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-115548-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_11_55_48_WCAM08_none.JPG,none,none,none,2025_02_07_11_55_48,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-135056-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_50_56_WCAM08_none.JPG,none,none,none,2025_02_07_13_50_56,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125313-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_53_13_WCAM08_none.JPG,none,none,none,2025_02_07_12_53_13,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/01032025-131111-WCAM08.JPG,none,Kangaroo,0.6533559560775757,"[[0.0, 35.69863510131836, 705.00146484375, 1411.0101318359375]]",2025_03_01_13_11_11,day,WCAM08,0.8746953010559082,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/day/low_confidence/Kangaroo/WCAM08_2025_03_01_13_11_11_Kangaroo_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-113933-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_11_39_33_WCAM08_none.JPG,none,none,none,2025_02_07_11_39_33,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/01032025-131043-WCAM08.JPG,none,Rabbit,0.6816222667694092,"[[1.3108643293380737, 33.553321838378906, 323.1009216308594, 1405.381103515625]]",2025_03_01_13_10_43,day,WCAM08,0.8361451029777527,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/day/low_confidence/Rabbit/WCAM08_2025_03_01_13_10_43_Rabbit_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125613-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_56_13_WCAM08_none.JPG,none,none,none,2025_02_07_12_56_13,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-122433-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_24_33_WCAM08_none.JPG,none,none,none,2025_02_07_12_24_33,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-124903-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_49_03_WCAM08_none.JPG,none,none,none,2025_02_07_12_49_03,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/27022025-124749-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_27_12_47_49_WCAM08_none.JPG,none,none,none,2025_02_27_12_47_49,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-121710-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_17_10_WCAM08_none.JPG,none,none,none,2025_02_07_12_17_10,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131407-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_14_07_WCAM08_none.JPG,none,none,none,2025_02_07_13_14_07,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-142840-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_14_28_40_WCAM08_none.JPG,none,none,none,2025_02_07_14_28_40,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-132045-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_20_45_WCAM08_none.JPG,none,none,none,2025_02_07_13_20_45,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-134724-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_47_24_WCAM08_none.JPG,none,none,none,2025_02_07_13_47_24,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-104448-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_10_44_48_WCAM08_none.JPG,none,none,none,2025_02_07_10_44_48,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-135503-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_55_03_WCAM08_none.JPG,none,none,none,2025_02_07_13_55_03,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-120130-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_01_30_WCAM08_none.JPG,none,none,none,2025_02_07_12_01_30,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-122604-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_26_04_WCAM08_none.JPG,none,none,none,2025_02_07_12_26_04,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-110657-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_11_06_57_WCAM08_none.JPG,none,none,none,2025_02_07_11_06_57,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-135604-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_56_04_WCAM08_none.JPG,none,none,none,2025_02_07_13_56_04,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-132003-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_20_03_WCAM08_none.JPG,none,none,none,2025_02_07_13_20_03,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-135925-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_59_25_WCAM08_none.JPG,none,none,none,2025_02_07_13_59_25,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131639-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_16_39_WCAM08_none.JPG,none,none,none,2025_02_07_13_16_39,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/21022025-143011-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_21_14_30_11_WCAM08_none.JPG,none,none,none,2025_02_21_14_30_11,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125241-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_52_41_WCAM08_none.JPG,none,none,none,2025_02_07_12_52_41,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-132001-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_20_01_WCAM08_none.JPG,none,none,none,2025_02_07_13_20_01,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131515-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_15_15_WCAM08_none.JPG,none,none,none,2025_02_07_13_15_15,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131346-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_13_46_WCAM08_none.JPG,none,none,none,2025_02_07_13_13_46,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125724-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_57_24_WCAM08_none.JPG,none,none,none,2025_02_07_12_57_24,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-130739-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_07_39_WCAM08_none.JPG,none,none,none,2025_02_07_13_07_39,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-125451-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_12_54_51_WCAM08_none.JPG,none,none,none,2025_02_07_12_54_51,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131656-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_16_56_WCAM08_none.JPG,none,none,none,2025_02_07_13_16_56,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/17022025-190923-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_17_19_09_23_WCAM08_none.JPG,none,none,none,2025_02_17_19_09_23,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-132005-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_20_05_WCAM08_none.JPG,none,none,none,2025_02_07_13_20_05,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/28022025-133200-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_28_13_32_00_WCAM08_none.JPG,none,none,none,2025_02_28_13_32_00,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-132035-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_20_35_WCAM08_none.JPG,none,none,none,2025_02_07_13_20_35,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-131233-WCAM08-idx02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_12_33_WCAM08_none.JPG,none,none,none,2025_02_07_13_12_33,day,WCAM08,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM08/100RECNX/07022025-132107-WCAM08.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/discard/2025_02_07_13_21_07_WCAM08_none.JPG,none,none,none,2025_02_07_13_21_07,day,WCAM08,none,NO,none
