blank_path,annotated_path,species,confidence,bbox,time,model,camera,detection_conf,cropped,cropped_path
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/07062025-183359-WCAM04.JPG,none,Kangaroo,1.0,"[[0.3187499940395355, 440.8895568847656, 411.69854736328125, 775.22216796875]]",2025_06_07_18_33_59,night,WCAM04,0.8402465581893921,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Kangaroo/WCAM04_2025_06_07_18_33_59_Kangaroo_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/29052025-103949-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_29_10_39_49_WCAM04_none.JPG,none,none,none,2025_05_29_10_39_49,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/11062025-112317-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_11_11_23_17_WCAM04_none.JPG,none,none,none,2025_06_11_11_23_17,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/24062025-140642-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_24_14_06_42_WCAM04_none.JPG,none,none,none,2025_06_24_14_06_42,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/30052025-111755-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_30_11_17_55_WCAM04_none.JPG,none,none,none,2025_05_30_11_17_55,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/26062025-130722-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_26_13_07_22_WCAM04_none.JPG,none,none,none,2025_06_26_13_07_22,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/03062025-092920-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_03_09_29_20_WCAM04_none.JPG,none,none,none,2025_06_03_09_29_20,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/17062025-114525-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_17_11_45_25_WCAM04_none.JPG,none,none,none,2025_06_17_11_45_25,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/03062025-103620-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_03_10_36_20_WCAM04_none.JPG,none,none,none,2025_06_03_10_36_20,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/19062025-214607-WCAM04.JPG,none,Bilby,0.9999995231628418,"[[738.0512084960938, 892.66162109375, 826.4595947265625, 1005.96044921875]]",2025_06_19_21_46_07,night,WCAM04,0.8761011362075806,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Bilby/WCAM04_2025_06_19_21_46_07_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/29052025-103947-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_29_10_39_47_WCAM04_none.JPG,none,none,none,2025_05_29_10_39_47,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/13062025-113630-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_13_11_36_30_WCAM04_none.JPG,none,none,none,2025_06_13_11_36_30,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/02062025-201716-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_02_20_17_16_WCAM04_none.JPG,none,none,none,2025_06_02_20_17_16,night,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/08062025-222159-WCAM04.JPG,none,Bilby,1.0,"[[791.9351196289062, 1196.4486083984375, 1074.4136962890625, 1405.6429443359375]]",2025_06_08_22_21_59,night,WCAM04,0.9258676171302795,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Bilby/WCAM04_2025_06_08_22_21_59_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/07062025-183400-WCAM04.JPG,none,Kangaroo,1.0,"[[0.0, 458.69757080078125, 409.5151062011719, 776.2816772460938]]",2025_06_07_18_34_00,night,WCAM04,0.8652412295341492,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Kangaroo/WCAM04_2025_06_07_18_34_00_Kangaroo_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/03062025-092918-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_03_09_29_18_WCAM04_none.JPG,none,none,none,2025_06_03_09_29_18,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/31052025-174715-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_31_17_47_15_WCAM04_none.JPG,none,none,none,2025_05_31_17_47_15,night,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/17062025-114526-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_17_11_45_26_WCAM04_none.JPG,none,none,none,2025_06_17_11_45_26,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/02062025-201715-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_02_20_17_15_WCAM04_none.JPG,none,none,none,2025_06_02_20_17_15,night,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/13062025-114125-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_13_11_41_25_WCAM04_none.JPG,none,none,none,2025_06_13_11_41_25,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/22062025-012034-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/further_verification/annotated/2025_06_22_01_20_34_WCAM04_animal.JPG,animal,none,"[0.9321, 0.8034, 0.0678, 0.1729]",2025_06_22_01_20_34,night,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/13062025-113631-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_13_11_36_31_WCAM04_none.JPG,none,none,none,2025_06_13_11_36_31,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/01062025-152110-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_01_15_21_10_WCAM04_none.JPG,none,none,none,2025_06_01_15_21_10,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/23062025-105706-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_23_10_57_06_WCAM04_none.JPG,none,none,none,2025_06_23_10_57_06,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/13062025-114127-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_13_11_41_27_WCAM04_none.JPG,none,none,none,2025_06_13_11_41_27,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/01062025-233646-WCAM04.JPG,none,Cat,0.9999995231628418,"[[913.2814331054688, 668.4157104492188, 1036.894775390625, 755.2880249023438]]",2025_06_01_23_36_46,night,WCAM04,0.8817651271820068,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Cat/WCAM04_2025_06_01_23_36_46_Cat_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/07062025-183345-WCAM04.JPG,none,Kangaroo,1.0,"[[931.5646362304688, 607.0901489257812, 1364.1302490234375, 833.0772705078125]]",2025_06_07_18_33_45,night,WCAM04,0.9512707591056824,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Kangaroo/WCAM04_2025_06_07_18_33_45_Kangaroo_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/26062025-130718-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_26_13_07_18_WCAM04_none.JPG,none,none,none,2025_06_26_13_07_18,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/25062025-123314-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_25_12_33_14_WCAM04_none.JPG,none,none,none,2025_06_25_12_33_14,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/19062025-214606-WCAM04.JPG,none,Bilby,1.0,"[[650.3479614257812, 950.8289184570312, 755.7325439453125, 1096.9375]]",2025_06_19_21_46_06,night,WCAM04,0.9079661965370178,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Bilby/WCAM04_2025_06_19_21_46_06_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/22062025-012035-WCAM04.JPG,none,Cat,0.9991372227668762,"[[1654.762939453125, 1131.3154296875, 2048.0, 1405.734619140625]]",2025_06_22_01_20_35,night,WCAM04,0.9327755570411682,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Cat/WCAM04_2025_06_22_01_20_35_Cat_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/06062025-111623-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_06_11_16_23_WCAM04_none.JPG,none,none,none,2025_06_06_11_16_23,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/31052025-174716-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_31_17_47_16_WCAM04_none.JPG,none,none,none,2025_05_31_17_47_16,night,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/07062025-183355-WCAM04.JPG,none,Kangaroo,1.0,"[[487.2001037597656, 556.51220703125, 906.1127319335938, 799.8134155273438]]",2025_06_07_18_33_55,night,WCAM04,0.9562323689460754,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Kangaroo/WCAM04_2025_06_07_18_33_55_Kangaroo_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/25062025-123315-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_25_12_33_15_WCAM04_none.JPG,none,none,none,2025_06_25_12_33_15,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/31052025-174714-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_31_17_47_14_WCAM04_none.JPG,none,none,none,2025_05_31_17_47_14,night,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/26062025-130720-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_26_13_07_20_WCAM04_none.JPG,none,none,none,2025_06_26_13_07_20,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/17062025-114527-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_17_11_45_27_WCAM04_none.JPG,none,none,none,2025_06_17_11_45_27,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/22062025-012036-WCAM04.JPG,none,Rabbit,0.5178272128105164,"[[1469.4393310546875, 1227.51025390625, 1940.927978515625, 1405.4114990234375]]",2025_06_22_01_20_36,night,WCAM04,0.9359162449836731,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/low_confidence/Rabbit/WCAM04_2025_06_22_01_20_36_Rabbit_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/26062025-130551-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_26_13_05_51_WCAM04_none.JPG,none,none,none,2025_06_26_13_05_51,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/03062025-103622-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_03_10_36_22_WCAM04_none.JPG,none,none,none,2025_06_03_10_36_22,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/02062025-201756-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_02_20_17_56_WCAM04_none.JPG,none,none,none,2025_06_02_20_17_56,night,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/23062025-105705-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_23_10_57_05_WCAM04_none.JPG,none,none,none,2025_06_23_10_57_05,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/24062025-140641-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_24_14_06_41_WCAM04_none.JPG,none,none,none,2025_06_24_14_06_41,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/01062025-233648-WCAM04.JPG,none,Cat,0.9999544620513916,"[[1049.0604248046875, 679.5587768554688, 1173.4122314453125, 759.8524780273438]]",2025_06_01_23_36_48,night,WCAM04,0.8614577651023865,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Cat/WCAM04_2025_06_01_23_36_48_Cat_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/23062025-045711-WCAM04.JPG,none,Cat,0.8387323021888733,"[[1926.540283203125, 857.4515991210938, 2047.861328125, 984.3578491210938]]",2025_06_23_04_57_11,night,WCAM04,0.8391065001487732,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/low_confidence/Cat/WCAM04_2025_06_23_04_57_11_Cat_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/07062025-183343-WCAM04.JPG,none,Kangaroo,1.0,"[[1145.1893310546875, 619.9869384765625, 1519.9075927734375, 837.0297241210938]]",2025_06_07_18_33_43,night,WCAM04,0.9572692513465881,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Kangaroo/WCAM04_2025_06_07_18_33_43_Kangaroo_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/31052025-180428-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_31_18_04_28_WCAM04_none.JPG,none,none,none,2025_05_31_18_04_28,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/13062025-114128-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_13_11_41_28_WCAM04_none.JPG,none,none,none,2025_06_13_11_41_28,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/07062025-183356-WCAM04.JPG,none,Kangaroo,1.0,"[[362.7414245605469, 533.69287109375, 706.1875, 779.7073364257812]]",2025_06_07_18_33_56,night,WCAM04,0.9546797871589661,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Kangaroo/WCAM04_2025_06_07_18_33_56_Kangaroo_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/17062025-140237-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_17_14_02_37_WCAM04_none.JPG,none,none,none,2025_06_17_14_02_37,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/11062025-112315-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_11_11_23_15_WCAM04_none.JPG,none,none,none,2025_06_11_11_23_15,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/07062025-183357-WCAM04.JPG,none,Kangaroo,1.0,"[[252.3752899169922, 536.8422241210938, 647.3775634765625, 781.6752319335938]]",2025_06_07_18_33_57,night,WCAM04,0.9580293893814087,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Kangaroo/WCAM04_2025_06_07_18_33_57_Kangaroo_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/01062025-152109-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_01_15_21_09_WCAM04_none.JPG,none,none,none,2025_06_01_15_21_09,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/30052025-111754-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_30_11_17_54_WCAM04_none.JPG,none,none,none,2025_05_30_11_17_54,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/07062025-183358-WCAM04.JPG,none,Kangaroo,0.9999998807907104,"[[0.0, 518.2662353515625, 414.5947265625, 774.77587890625]]",2025_06_07_18_33_58,night,WCAM04,0.9570258259773254,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Kangaroo/WCAM04_2025_06_07_18_33_58_Kangaroo_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/31052025-180427-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_05_31_18_04_27_WCAM04_none.JPG,none,none,none,2025_05_31_18_04_27,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/17062025-140238-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_17_14_02_38_WCAM04_none.JPG,none,none,none,2025_06_17_14_02_38,day,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/02062025-201755-WCAM04.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/discard/2025_06_02_20_17_55_WCAM04_none.JPG,none,none,none,2025_06_02_20_17_55,night,WCAM04,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/WCAM04/100RECNX/08062025-222158-WCAM04.JPG,none,Bilby,1.0,"[[837.4201049804688, 1172.579345703125, 1188.1971435546875, 1405.3359375]]",2025_06_08_22_21_58,night,WCAM04,0.9588361382484436,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_08_WCAM_originals/outputs/classification/night/Bilby/WCAM04_2025_06_08_22_21_58_Bilby_0.JPG
