blank_path,annotated_path,species,confidence,bbox,time,model,camera,detection_conf,cropped,cropped_path
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/26052025-014835-WCAM02.JPG,none,Bilby,0.999985933303833,"[[935.8734741210938, 772.8561401367188, 1069.6676025390625, 910.9703979492188]]",2025_05_26_01_48_35,night,WCAM02,0.890104353427887,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_26_01_48_35_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/24052025-033203-WCAM02.JPG,none,Bilby,1.0,"[[364.2520446777344, 773.5113525390625, 574.5007934570312, 895.2314453125]]",2025_05_24_03_32_03,night,WCAM02,0.9033933281898499,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_24_03_32_03_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/17052025-004953-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_17_00_49_53_WCAM02_none.JPG,none,none,none,2025_05_17_00_49_53,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/29052025-092529-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_29_09_25_29_WCAM02_none.JPG,none,none,none,2025_05_29_09_25_29,day,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/15052025-193135-WCAM02.JPG,none,Bilby,1.0,"[[1195.9140625, 1008.4232788085938, 1804.6575927734375, 1394.8525390625]]",2025_05_15_19_31_35,night,WCAM02,0.9638957381248474,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_15_19_31_35_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/24052025-033214-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_24_03_32_14_WCAM02_none.JPG,none,none,none,2025_05_24_03_32_14,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/29052025-092527-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_29_09_25_27_WCAM02_none.JPG,none,none,none,2025_05_29_09_25_27,day,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/23052025-183148-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_23_18_31_48_WCAM02_none.JPG,none,none,none,2025_05_23_18_31_48,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/13052025-224630-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_13_22_46_30_WCAM02_none.JPG,none,none,none,2025_05_13_22_46_30,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/09052025-045640-WCAM02.JPG,none,Bilby,1.0,"[[1675.1390380859375, 889.2191772460938, 1978.3309326171875, 1240.490234375]]",2025_05_09_04_56_40,night,WCAM02,0.9589359760284424,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_09_04_56_40_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/09052025-044132-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_09_04_41_32_WCAM02_none.JPG,none,none,none,2025_05_09_04_41_32,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/11052025-050432-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_11_05_04_32_WCAM02_none.JPG,none,none,none,2025_05_11_05_04_32,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/29052025-092640-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_29_09_26_40_WCAM02_none.JPG,none,none,none,2025_05_29_09_26_40,day,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/06052025-142530-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_06_14_25_30_WCAM02_none.JPG,none,none,none,2025_05_06_14_25_30,day,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/23052025-183146-WCAM02.JPG,none,Bilby,0.999993085861206,"[[1895.6630859375, 744.5660400390625, 2021.4154052734375, 893.9453125]]",2025_05_23_18_31_46,night,WCAM02,0.9035097360610962,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_23_18_31_46_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/14052025-194238-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/further_verification/annotated/2025_05_14_19_42_38_WCAM02_animal.JPG,animal,none,"[0.9223, 0.4868, 0.0771, 0.0756]",2025_05_14_19_42_38,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/24052025-033216-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_24_03_32_16_WCAM02_none.JPG,none,none,none,2025_05_24_03_32_16,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/20052025-011825-WCAM02.JPG,none,Bilby,0.9999862909317017,"[[39.53908920288086, 780.5549926757812, 320.7005310058594, 899.5588989257812]]",2025_05_20_01_18_25,night,WCAM02,0.9204241633415222,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_20_01_18_25_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/23052025-183656-WCAM02.JPG,none,Bilby,0.9999346733093262,"[[1891.3831787109375, 818.3233642578125, 2047.9676513671875, 1253.6905517578125]]",2025_05_23_18_36_56,night,WCAM02,0.918050229549408,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_23_18_36_56_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/09052025-230934-WCAM02.JPG,none,Bilby,0.9733204245567322,"[[1746.381103515625, 685.1884155273438, 1901.4912109375, 803.5762939453125]]",2025_05_09_23_09_34,night,WCAM02,0.9097137451171875,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_09_23_09_34_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/09052025-045642-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_09_04_56_42_WCAM02_none.JPG,none,none,none,2025_05_09_04_56_42,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/09052025-230936-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_09_23_09_36_WCAM02_none.JPG,none,none,none,2025_05_09_23_09_36,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/14052025-194237-WCAM02.JPG,none,Bilby,1.0,"[[1757.4359130859375, 692.3985595703125, 1940.4039306640625, 828.7921142578125]]",2025_05_14_19_42_37,night,WCAM02,0.9101613163948059,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_14_19_42_37_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/23052025-014213-WCAM02.JPG,none,Bilby,0.9999983310699463,"[[1718.2760009765625, 896.2076416015625, 2048.0, 1282.2459716796875]]",2025_05_23_01_42_13,night,WCAM02,0.9610596299171448,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_23_01_42_13_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/23052025-183653-WCAM02.JPG,none,Bilby,1.0,"[[1515.4334716796875, 939.3955078125, 2024.0845947265625, 1333.474609375]]",2025_05_23_18_36_53,night,WCAM02,0.9628697633743286,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_23_18_36_53_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/20052025-011840-WCAM02.JPG,none,Bilby,1.0,"[[449.4024353027344, 875.671875, 614.6672973632812, 1086.7039794921875]]",2025_05_20_01_18_40,night,WCAM02,0.9340814352035522,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_20_01_18_40_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/17052025-231927-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_17_23_19_27_WCAM02_none.JPG,none,none,none,2025_05_17_23_19_27,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/21052025-020153-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_21_02_01_53_WCAM02_none.JPG,none,none,none,2025_05_21_02_01_53,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/26052025-215902-WCAM02.JPG,none,Bilby,0.9999996423721313,"[[0.23408202826976776, 733.5942993164062, 211.2257080078125, 928.7814331054688]]",2025_05_26_21_59_02,night,WCAM02,0.8821817636489868,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_26_21_59_02_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/25052025-212438-WCAM02.JPG,none,Bilby,1.0,"[[344.4730224609375, 694.9910278320312, 595.2076416015625, 829.4527587890625]]",2025_05_25_21_24_38,night,WCAM02,0.9280436635017395,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_25_21_24_38_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/24052025-033212-WCAM02.JPG,none,Bilby,1.0,"[[62.95278549194336, 770.8093872070312, 294.7521667480469, 902.1661987304688]]",2025_05_24_03_32_12,night,WCAM02,0.9039222002029419,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_24_03_32_12_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/24052025-033202-WCAM02.JPG,none,Bilby,0.9999978542327881,"[[381.5309143066406, 771.0746459960938, 641.6488647460938, 894.0463256835938]]",2025_05_24_03_32_02,night,WCAM02,0.9346134662628174,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_24_03_32_02_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/13052025-224631-WCAM02.JPG,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/discard/2025_05_13_22_46_31_WCAM02_none.JPG,none,none,none,2025_05_13_22_46_31,night,WCAM02,none,NO,none
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/19052025-212649-WCAM02.JPG,none,Bilby,0.9999865293502808,"[[679.0827026367188, 681.8106689453125, 940.9971923828125, 820.8139038085938]]",2025_05_19_21_26_49,night,WCAM02,0.9400987029075623,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_19_21_26_49_Bilby_0.JPG
/home/willwright/Documents/wild_deserts_outputs/raw_data/test/WCAM02/100RECNX/20052025-011823-WCAM02.JPG,none,Bilby,0.9999997615814209,"[[443.07843017578125, 744.3673706054688, 609.0205078125, 863.8370971679688]]",2025_05_20_01_18_23,night,WCAM02,0.8778532147407532,YES,/home/willwright/Documents/wild_deserts_outputs/raw_data/test/outputs/classification/night/Bilby/WCAM02_2025_05_20_01_18_23_Bilby_0.JPG
